archivo,tabla,columna,valor
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT2140028
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT2151063
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT2311025
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT2311026
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT2316584
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3141069
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3210198
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3211086
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3211087
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3211088
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3211089
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3220034
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3220186
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3221073
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3221076
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3221080
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3226113
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3226119
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3226134
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT3226561
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4111171
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4111172
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4111173
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4116124
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4116150
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4116564
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4120222
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4121096
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4121098
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4126146
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4126547
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4130083
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4131095
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4131102
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4131104
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4131108
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4131111
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4131117
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4131187
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4131301
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136038
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136082
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136110
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136136
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136137
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136145
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136161
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136177
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136544
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136575
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136576
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136595
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4136596
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4140227
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4141054
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4141138
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4141142
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4146114
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4146133
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4146147
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4146151
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4146581
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4146582
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4146593
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4151153
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4151154
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4156123
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4156127
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4161146
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4170045
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT4180128
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT5210047
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT5211299
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT5211300
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT5226159
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT5311183
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT5311184
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT5321266
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6111192
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6111193
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116079
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116081
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116085
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116105
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116107
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116149
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116164
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116166
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116176
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116178
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116180
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116556
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116557
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6116558
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6120215
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6121120
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6121185
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6121188
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6126106
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6126181
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6126541
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6126551
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6126591
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6131212
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT6136080
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7111227
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7116083
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7116589
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7121228
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7121235
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7121236
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7126125
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7126126
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7126148
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7126170
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7130053
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7130070
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7130145
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7130158
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7130202
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7130212
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7131245
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7131247
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7131254
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7131255
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7131257
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7131263
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7131268
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7131270
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7136092
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7136152
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7136540
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7136585
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7141251
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7141252
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7146108
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7146153
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7146155
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7146559
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7210140
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7211221
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7211222
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7211827
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7220208
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7221219
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7230025
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7236094
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7240058
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7240125
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7240126
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7240127
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7241264
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7241265
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7320074
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7320146
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7321282
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7321289
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT7321290
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8110104
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8111179
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8111225
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8111303
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8111304
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8111305
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8111306
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8111309
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8111311
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8111312
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8210162
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8211316
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8216116
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8311221
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8311297
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT8316104
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9110087
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9111324
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9130036
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9130044
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9131327
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9150043
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9151330
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9151333
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9156091
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9160049
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9160195
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9161329
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9161334
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9170040
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9170148
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9171336
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9176101
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9181322
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9196577
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9999001
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9999002
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9999003
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9999004
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9999005
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9999006
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9999008
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9999009
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPT9999010
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,SPTAG99999
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE0121381
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE0121384
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE0126617
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE0220141
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE2116169
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE4136168
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE5216100
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE5326096
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE5426615
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE6126167
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE7110099
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE7116097
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE7130090
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE7130205
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE7130210
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE7131420
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE7131421
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE7136099
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE7241425
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE7316089
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE7320184
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE7321444
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE8116511
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STE9999001
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,STEAG99999
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,cat0116196
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,cat0116212
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,cat0116308
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,cat2146215
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,cat2146292
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,cat4136394
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,cat4146205
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,cat6116187
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,cat6116325
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,cat6126300
parquet\2023\03_Matricula03\Matricula_03.parquet,03_Matricula03,tipdato,cat7116259
